Latitude,Longitude,Sample Date,blue,green,red,nir,swir16,swir22,NDVI,NDMI,MNDWI,NDWI,NBR
-29.987778,29.851667,14-02-2011,8734.5,9742.0,9613.0,18297.5,14971.5,11426.5,0.31115529997671015,0.09997294778923291,-0.21160499322232704,-0.3051231298703604,0.23116000538285483
-29.744167,29.905833,14-02-2011,8721.0,9826.0,9322.0,16353.5,13066.0,9873.0,0.2738602948335952,0.11174561090433179,-0.1415341604053812,-0.2493363127638028,0.24709740148323167
-26.861111,28.884722,14-02-2011,8691.0,9550.0,9241.5,17658.5,13746.5,10574.0,0.31289962825278694,0.12456615188664187,-0.18013435494602117,-0.29801348843192277,0.25093420703090324
-26.45,28.085833,14-02-2011,9502.5,10720.0,12540.0,15210.0,17974.0,14201.0,0.09621621621621587,-0.08329315332690428,-0.2528054645570494,-0.17315850366370933,0.034306891979191345
-31.396,29.2651,14-02-2011,9460.5,10832.0,12381.0,13270.5,8639.0,8236.5,0.034676334717267866,0.2113923184006928,0.11262903805659642,-0.10117207758531231,0.23406332821871842
-25.20639,27.558,15-02-2011,10039.0,10466.5,9985.0,14137.5,10315.5,8536.0,0.17214219090061075,0.1562998405103662,0.007265903185448912,-0.14920338156397275,0.24705052153394824
-24.69514,27.40906,15-02-2011,9921.0,10647.0,10524.0,15543.0,11919.5,9642.5,0.1925422948555638,0.13194355939918023,-0.056388895043537744,-0.18694158075601305,0.23428163030314972
-26.006389,29.253889,15-02-2011,,,,,,,,,,,
-27.802778,28.768333,15-02-2011,8857.5,9803.5,9811.5,12128.5,9325.0,8486.0,0.10560619872379169,0.13067797795231487,0.02501502992916316,-0.1060094838592007,0.17669601494093878
-27.398611,26.614722,15-02-2011,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,0.21018661154768556,0.09501208603137042,-0.11166016471608102,-0.20450266860747132,0.19722983139781552
-27.671111,27.236944,15-02-2011,9693.5,10943.0,11237.5,14887.0,13522.0,11403.0,0.13969645352064103,0.04804815375409185,-0.10541590026568524,-0.1526906697638399,0.13252187143400482
-29.160278,26.573333,15-02-2011,8892.0,9791.0,9761.0,15215.0,13390.0,11085.5,0.21836963484945462,0.06380003495892304,-0.15525646003192203,-0.2169079420938966,0.1570122241022028
-30.568333,29.422778,15-02-2011,20043.5,21225.5,20896.5,26460.0,25627.0,21207.5,0.11748123277691527,0.01599247412982123,-0.09394375967130869,-0.10977131413112977,0.1101903812870402
-30.570833,29.150556,15-02-2011,8678.5,9364.0,9503.5,12459.0,10858.5,9286.0,0.1345702902675008,0.06863943390157579,-0.07390283100506825,-0.1418228474545198,0.14591860197746542
-33.38056,19.30167,15-02-2011,9572.0,10665.5,11320.5,15820.0,16377.5,13975.0,0.16578544978906004,-0.01731500892926464,-0.21121916947084196,-0.19461592191954016,0.061923141466688834
-33.31388889,19.07472222,15-02-2011,8765.0,9546.5,9965.0,13162.5,12786.0,10889.0,0.13825532374878333,0.014509509220186083,-0.14505765140490254,-0.1592320225461264,0.09452632891919384
-27.495556,26.074722,15-02-2011,9490.5,11044.5,11540.5,17937.5,18143.5,14152.5,0.21700929506750724,-0.005709376125938844,-0.24321639029738168,-0.23783727831067478,0.11794951698348359
-25.436111,31.982222,16-02-2011,9637.5,11174.5,11519.0,15197.0,13821.0,10911.5,0.13767030992663523,0.047418843476462726,-0.10587905823048108,-0.1525320895663874,0.16414194610950394
-24.39619444,27.08983333,16-02-2011,,,,,,,,,,,
-25.67386,31.57527,16-02-2011,8635.0,9536.5,9145.0,18414.0,12840.5,9820.0,0.3363329583802013,0.17832632100977402,-0.14765160656030682,-0.31761506949786117,0.3043847843026128
-30.733889,29.828333,16-02-2011,9372.5,10584.0,10114.0,18288.0,14144.0,10522.5,0.28779663403985534,0.12777503700049295,-0.14396635393076618,-0.26683291770573475,0.2695371479148218
-30.398056,30.601944,16-02-2011,8788.0,9598.0,9220.5,18186.0,12332.5,9609.0,0.32713042526407854,0.19180169405442538,-0.12468935956772476,-0.30909876187733837,0.3085806799784123
-27.273889,28.49,16-02-2011,8456.5,9060.0,9407.5,12333.0,9264.5,8181.0,0.134564522435086,0.14207662923949466,-0.011159922508117488,-0.152993969990183,0.2023983620941786
-27.3,28.586944,16-02-2011,8561.0,9636.0,9929.5,14954.0,14753.0,11537.5,0.2019209516346165,0.006766082068199392,-0.20980770019270897,-0.2162667751118332,0.12896589472094774
-27.044444,27.005,16-02-2011,8882.5,9908.0,9503.5,17418.5,13987.0,10115.0,0.2939974741846806,0.10926430083902466,-0.17070516844528075,-0.27484310101915627,0.26525868487478793
-30.86013889,29.07125,16-02-2011,9233.5,10218.5,10825.0,13890.0,11482.5,10112.5,0.12401375682783686,0.09488619568430351,-0.058246163771254515,-0.15229068585768443,0.15737943964170334
-30.77586667,29.03221667,16-02-2011,9238.0,10362.5,10989.5,16052.5,15176.0,12502.0,0.187227276089046,0.028067310309492843,-0.188480137831117,-0.2154079121711141,0.12434117214449518
-33.13083,18.86278,16-02-2011,9873.5,11456.5,12122.5,15187.0,14527.0,12799.0,0.11221369852981523,0.022211752036077198,-0.11817114707410427,-0.14001538836864474,0.08532837847495146
-24.925278,29.324444,17-02-2011,8655.0,9112.0,9276.5,13185.0,13904.5,11277.0,0.1740088596042109,-0.026560106314254504,-0.20822018986379248,-0.18267031439206988,0.07799852832965384
-27.00222,28.76528,17-02-2011,8743.0,9691.0,9947.0,13724.0,13005.5,10754.5,0.15956233365721703,0.02688041302680549,-0.1460357323816441,-0.1722400170830657,0.12131053781890182
-27.02314,28.59389,17-02-2011,8893.0,9969.5,10129.0,11490.5,10372.5,9135.0,0.0629755544762827,0.05113662351918744,-0.01981122800117973,-0.07087604846225504,0.11420329204140452
-22.43772222,31.07805556,18-02-2011,8479.0,9030.0,9460.0,13383.5,12118.0,10110.5,0.17175564164860826,0.04962453189028077,-0.14601853603177536,-0.19423561692729743,0.13931216480803552
-29.803611,30.516111,18-02-2011,8828.0,9617.5,9589.5,16341.0,14596.0,11104.5,0.2603690634580889,0.05640495199922405,-0.20560844157184957,-0.2590095729722432,0.19079630540525702
-25.99136,27.84208,21-02-2011,10629.0,11771.5,11898.0,18631.5,16495.0,12815.0,0.22055716601975067,0.060823025351230374,-0.1671059381246346,-0.22563562806301937,0.18496494045442202
-26.861111,28.884722,21-02-2011,8691.0,9550.0,9241.5,17658.5,13746.5,10574.0,0.31289962825278694,0.12456615188664187,-0.18013435494602117,-0.29801348843192277,0.25093420703090324
-26.73806,27.59194,21-02-2011,8719.0,9167.0,8961.0,9089.5,7963.0,7740.0,0.00711891637350762,0.066060694912769,0.07028604786923486,0.00424506340207595,0.08018657714132875
-26.45,28.085833,21-02-2011,9502.5,10720.0,12540.0,15210.0,17974.0,14201.0,0.09621621621621587,-0.08329315332690428,-0.2528054645570494,-0.17315850366370933,0.034306891979191345
-27.01011111,26.69808333,22-02-2011,9344.0,10433.5,10728.5,12433.5,9579.5,8531.5,0.0736119506087554,0.1296506609730608,0.04267226302903092,-0.08746228189093416,0.186119723348437
-27.169444,29.233889,22-02-2011,4315.5,4774.0,4762.0,6219.0,5600.5,4803.0,0.13268372643657106,0.05232877871314309,-0.07966648995132218,-0.13144728463567606,0.12847033206314526
-26.98472222,26.63227778,22-02-2011,9414.0,10207.0,10262.5,13683.0,14011.5,11850.5,0.14284521099997854,-0.01186156095975731,-0.15709065383900672,-0.14550020929259044,0.07176846104137674
-27.398611,26.614722,22-02-2011,9253.5,10247.0,10126.0,15515.5,12823.0,10403.5,0.21018661154768556,0.09501208603137042,-0.11166016471608102,-0.20450266860747132,0.19722983139781552
-29.160278,26.573333,22-02-2011,8892.0,9791.0,9761.0,15215.0,13390.0,11085.5,0.21836963484945462,0.06380003495892304,-0.15525646003192203,-0.2169079420938966,0.1570122241022028
-33.818056,19.694722,22-02-2011,8793.5,9684.0,10313.5,13785.0,14045.5,11787.0,0.14405460920804142,-0.009360234275345361,-0.18380075433532025,-0.1747411478972254,0.07813233223838544
-25.81048333,27.90955222,23-02-2011,8693.0,9753.0,9553.5,16870.5,13408.0,10257.0,0.2769073569482279,0.11435507042951232,-0.15780838478476683,-0.267339005014366,0.24379319878352138
-29.641944,30.6875,23-02-2011,8605.5,9601.0,9465.5,14678.0,12867.0,10208.0,0.215896618137386,0.06574695952078394,-0.14536229303898815,-0.20911075414967584,0.17961906292694618
-34.065833,20.404167,23-02-2011,8010.0,8344.0,8314.0,13912.0,10705.0,8910.0,0.25186718257896046,0.13027582564894127,-0.12394351409522746,-0.25017972681523976,0.21917448076417398
-33.980556,21.653333,23-02-2011,9221.0,9984.5,10197.0,13592.0,12780.5,11205.5,0.14271301862205163,0.030770689164849634,-0.1228201186031183,-0.15301253366699827,0.09623954027623714
